"x"
-0.0580703316443493
0.490158691059306
0.658436602120614
0.615971651309407
0.676190517728074
0.709043910722309
0.736981266174295
0.754264164713894
0.711885312596301
0.840723005981852
0.895764291775525
0.867511893104857
0.912584414862059
0.929509279723554
0.909977595558793
0.922501136089819
0.931871894559264
0.940654017323511
0.933520999659732
0.922381659043547
