"x"
-0.143355187530019
0.0394563421601314
0.0450631232697023
-0.0653760990723423
-0.168203113270568
-0.108360282269554
-0.162896486326087
-0.215540860931348
-0.257350188228621
-0.253946825492421
-0.229812512618747
-0.146588232268124
-0.111352774686247
-0.100407268135085
0.0598169625747922
0.000482340783068308
0.197985506073703
0.217995434039877
0.243818281177035
0.0467273014763268
