"x"
-0.627015870101671
-0.00568515319920256
0.211899304847589
-0.0628252607181067
0.377140811365542
-0.00281233197409374
0.487267673175014
0.511157973856849
0.450065715122244
0.504899315985331
0.539712543636699
0.594575147993291
0.588574756455149
0.647452896235236
0.524058290250582
0.58400770170812
0.676306191629192
0.650753962782022
0.630860809883513
0.622194824771862
