"x"
-0.174412474794706
0.0142392566700683
0.0157077123121553
-0.0891944273746485
-0.227085053810033
-0.275692462713902
-0.250250595931044
-0.297401226671324
-0.360690703608343
-0.412573297086401
-0.305545445538052
-0.228256401295915
-0.161069004855604
-0.220033336387789
-0.0217683282025628
-0.0509809357426067
0.0832708176273866
0.118212989092623
0.224535405188739
0.0170758117673254
