"x"
-0.844341105157756
-0.245296923633047
0.0317503607961191
-0.23936338415784
0.152170873831819
-0.194086282049001
0.273521746049925
0.340074910189171
0.268744544829855
0.476195130343909
0.440453069181396
0.551674523993649
0.568780018700429
0.596925084911295
0.561529608488081
0.585332590905851
0.654052463593381
0.60716611146383
0.65164476524243
0.69240395596001
